,TRAVEL_ID,LOTNO_ADDR,LODGING_TYPE_CD,VISIT_AREA_TYPE_CD,REVISIT_YN,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,SCORE,INCOME,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_STYL_0,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MISSION
14118,c_c008080,충북 제천시 백운면 평동리 705-32,0.0,13,0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,4.0,4.0,2.0,3.0,4.0,1.0,4.0,4.0,7.0,10;2;21;
14119,c_c008080,충북 제천시 청풍면 북진리 317,0.0,11,0,5.0,5.0,5.0,5.0,2.0,3.0,1.0,2.0,4.0,4.0,2.0,3.0,4.0,1.0,4.0,4.0,7.0,10;2;21;
14120,c_c008090,충남 공주시 석장리동 137-3,0.0,2,0,5.0,4.0,4.0,4.3333,6.0,1.0,2.0,8.0,3.0,3.0,3.0,4.0,5.0,3.0,2.0,6.0,6.0,21;22;26;27;9;
14121,c_c008090,충남 공주시 석장리동 22-24,0.0,11,0,5.0,4.0,4.0,4.3333,6.0,1.0,2.0,8.0,3.0,3.0,3.0,4.0,5.0,3.0,2.0,6.0,6.0,21;22;26;27;9;
14123,c_c008090,충남 공주시 계룡면 양화리 8,0.0,2,0,4.0,4.0,4.0,4.0,6.0,1.0,2.0,8.0,3.0,3.0,3.0,4.0,5.0,3.0,2.0,6.0,6.0,21;22;26;27;9;
14124,c_c008090,충남 공주시 반포면 학봉리 927,0.0,4,0,5.0,4.0,4.0,4.3333,6.0,1.0,2.0,8.0,3.0,3.0,3.0,4.0,5.0,3.0,2.0,6.0,6.0,21;22;26;27;9;
14125,c_c008090,충남 공주시 신관동 553,0.0,8,0,4.0,3.0,4.0,3.6667,6.0,1.0,2.0,8.0,3.0,3.0,3.0,4.0,5.0,3.0,2.0,6.0,6.0,21;22;26;27;9;
14126,c_c008090,충남 공주시 산성동 190-1,0.0,4,1,4.0,4.0,4.0,4.0,6.0,1.0,2.0,8.0,3.0,3.0,3.0,4.0,5.0,3.0,2.0,6.0,6.0,21;22;26;27;9;
14127,c_c008097,전남 담양군 담양읍 향교리 산 44,0.0,2,0,5.0,5.0,5.0,5.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,24;22;21;
14128,c_c008097,전남 담양군 담양읍 백동리 277-11,0.0,11,0,5.0,5.0,5.0,5.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,24;22;21;
14129,c_c008097,전남 담양군 창평면 의항리 98-4,0.0,11,0,5.0,5.0,5.0,5.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,24;22;21;
14130,c_c008097,전남 담양군 담양읍 객사리 1,0.0,7,0,5.0,5.0,5.0,5.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,24;22;21;
14131,c_c008097,전남 담양군 담양읍 향교리 299,0.0,11,0,5.0,5.0,5.0,5.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,24;22;21;
14132,c_c008102,충남 공주시 웅진동 325-11,0.0,7,0,5.0,5.0,5.0,5.0,3.0,7.0,1.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2;22;3;
14133,c_c008102,충남 공주시 월미동 395-7,0.0,13,0,5.0,3.0,3.0,3.6667,3.0,7.0,1.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2;22;3;
14134,c_c008102,충남 공주시 반죽동 338,0.0,11,0,4.0,2.0,3.0,3.0,3.0,7.0,1.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2;22;3;
14135,c_c008106,대전 중구 은행동 137-19,0.0,11,0,4.0,4.0,4.0,4.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0
14136,c_c008106,대전 중구 은행동 145-1,0.0,11,1,5.0,5.0,5.0,5.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0
14137,c_c008106,대전 중구 은행동 216,0.0,4,1,4.0,4.0,4.0,4.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0
14139,c_c008106,대전 중구 은행동 216,0.0,4,1,4.0,4.0,4.0,4.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0
14140,c_c008106,대전 중구 오류동 73-1,0.0,11,1,5.0,5.0,4.0,4.6667,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0
14141,c_c008107,충북 보은군 보은읍 성족리 145,0.0,11,0,4.0,3.0,3.0,3.3333,4.0,1.0,6.0,4.0,5.0,2.0,3.0,2.0,6.0,5.0,5.0,5.0,4.0,13;21;28;
14142,c_c008107,충북 보은군 속리산면 사내리 209,0.0,2,0,4.0,4.0,4.0,4.0,4.0,1.0,6.0,4.0,5.0,2.0,3.0,2.0,6.0,5.0,5.0,5.0,4.0,13;21;28;
14143,c_c008109,광주 북구 충효동 439-1,0.0,1,0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,1.0,2.0,6.0,2.0,4.0,3.0,2.0,4.0,6.0,2.0,2;
14144,c_c008109,전남 담양군 가사문학면 지곡리 331-1,0.0,11,0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,1.0,2.0,6.0,2.0,4.0,3.0,2.0,4.0,6.0,2.0,2;
14146,c_c008110,충남 예산군 고덕면 상몽리 442-1,0.0,6,0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,2.0,1.0,4.0,1.0,1.0,3.0,6.0,6.0,7.0,7.0,22;26;9;
14147,c_c008110,충남 공주시 신풍면 입동리 2-1,0.0,2,0,4.0,5.0,4.0,4.3333,4.0,5.0,1.0,2.0,1.0,4.0,1.0,1.0,3.0,6.0,6.0,7.0,7.0,22;26;9;
14148,c_c008111,전남 목포시 대안동 22,0.0,11,0,3.0,2.0,3.0,2.6667,6.0,2.0,5.0,10.0,3.0,3.0,4.0,2.0,5.0,4.0,3.0,5.0,3.0,0
14149,c_c008111,전남 목포시 상동 1129-9,0.0,11,0,4.0,3.0,3.0,3.3333,6.0,2.0,5.0,10.0,3.0,3.0,4.0,2.0,5.0,4.0,3.0,5.0,3.0,0
14150,c_c008111,전남 목포시 항동,0.0,7,1,5.0,5.0,5.0,5.0,6.0,2.0,5.0,10.0,3.0,3.0,4.0,2.0,5.0,4.0,3.0,5.0,3.0,0
14151,c_c008111,전남 목포시 남교동 136-2,0.0,11,0,5.0,5.0,5.0,5.0,6.0,2.0,5.0,10.0,3.0,3.0,4.0,2.0,5.0,4.0,3.0,5.0,3.0,0
14152,c_c008111,전남 목포시 용해동 산 86-24,0.0,2,1,5.0,5.0,5.0,5.0,6.0,2.0,5.0,10.0,3.0,3.0,4.0,2.0,5.0,4.0,3.0,5.0,3.0,0
14153,c_c008111,전남 목포시 옥암동 1004,0.0,4,0,4.0,3.0,3.0,3.3333,6.0,2.0,5.0,10.0,3.0,3.0,4.0,2.0,5.0,4.0,3.0,5.0,3.0,0
14154,c_c008123,충북 청주시 흥덕구 비하동 571,0.0,11,0,5.0,5.0,5.0,5.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;12;2;3;4;
14155,c_c008123,충북 청주시 흥덕구 복대동 3379,0.0,11,0,5.0,5.0,5.0,5.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;12;2;3;4;
14156,c_c008123,충북 청주시 상당구 북문로2가 67-2,0.0,11,0,4.0,3.0,4.0,3.6667,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;12;2;3;4;
14157,c_c008123,충북 청주시 흥덕구 신봉동 139-6,0.0,3,0,1.0,1.0,1.0,1.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;12;2;3;4;
14159,c_c008128,충남 서천군 장항읍 송림리 911,0.0,13,1,5.0,4.0,4.0,4.3333,2.0,3.0,7.0,2.0,6.0,1.0,2.0,2.0,4.0,6.0,1.0,6.0,6.0,0
14160,c_c008128,충남 서천군 한산면 지현리 58,0.0,7,0,4.0,4.0,4.0,4.0,2.0,3.0,7.0,2.0,6.0,1.0,2.0,2.0,4.0,6.0,1.0,6.0,6.0,0
14161,c_c008129,충남 서산시 해미면 읍내리 491,0.0,2,1,4.0,4.0,4.0,4.0,5.0,2.0,1.0,3.0,3.0,3.0,4.0,2.0,6.0,5.0,3.0,7.0,7.0,22;24;4;9;
14162,c_c008129,전남 구례군 간전면 양천리 771,0.0,13,0,4.0,4.0,3.0,3.6667,5.0,2.0,1.0,3.0,3.0,3.0,4.0,2.0,6.0,5.0,3.0,7.0,7.0,22;24;4;9;
14163,c_c008129,전남 여수시 종화동,0.0,1,1,5.0,4.0,4.0,4.3333,5.0,2.0,1.0,3.0,3.0,3.0,4.0,2.0,6.0,5.0,3.0,7.0,7.0,22;24;4;9;
14164,c_c008129,전남 여수시 만흥동 85-3,0.0,1,0,3.0,2.0,2.0,2.3333,5.0,2.0,1.0,3.0,3.0,3.0,4.0,2.0,6.0,5.0,3.0,7.0,7.0,22;24;4;9;
14165,c_c008129,전남 여수시 종화동 497,0.0,11,0,4.0,4.0,3.0,3.6667,5.0,2.0,1.0,3.0,3.0,3.0,4.0,2.0,6.0,5.0,3.0,7.0,7.0,22;24;4;9;
14166,c_c008129,경남 하동군 화개면 탑리 726-46,0.0,4,1,3.0,3.0,3.0,3.0,5.0,2.0,1.0,3.0,3.0,3.0,4.0,2.0,6.0,5.0,3.0,7.0,7.0,22;24;4;9;
14167,c_c008129,충남 서산시 해미면 읍내리 175-1,0.0,11,1,5.0,5.0,5.0,5.0,5.0,2.0,1.0,3.0,3.0,3.0,4.0,2.0,6.0,5.0,3.0,7.0,7.0,22;24;4;9;
14168,c_c008129,전남 여수시 종화동 1201,0.0,7,0,4.0,3.0,3.0,3.3333,5.0,2.0,1.0,3.0,3.0,3.0,4.0,2.0,6.0,5.0,3.0,7.0,7.0,22;24;4;9;
14169,c_c008129,전남 여수시 여서동 224-17,0.0,11,0,4.0,4.0,4.0,4.0,5.0,2.0,1.0,3.0,3.0,3.0,4.0,2.0,6.0,5.0,3.0,7.0,7.0,22;24;4;9;
14170,c_c008129,전남 여수시 중앙동 256,0.0,11,0,4.0,4.0,3.0,3.6667,5.0,2.0,1.0,3.0,3.0,3.0,4.0,2.0,6.0,5.0,3.0,7.0,7.0,22;24;4;9;
14171,c_c008129,전남 여수시 교동 606-1,0.0,4,1,1.0,1.0,1.0,1.0,5.0,2.0,1.0,3.0,3.0,3.0,4.0,2.0,6.0,5.0,3.0,7.0,7.0,22;24;4;9;
14172,c_c008136,대전 서구 월평동 871,0.0,11,0,4.0,4.0,4.0,4.0,5.0,1.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,1;23;
14173,c_c008136,대전 서구 관저동 1964-7,0.0,11,1,4.0,4.0,4.0,4.0,5.0,1.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,1;23;
14174,c_c008136,대전 서구 둔산동 913,0.0,11,0,3.0,2.0,4.0,3.0,5.0,1.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,1;23;
14175,c_c008139,경남 함양군 마천면 구양리,0.0,1,0,4.0,4.0,4.0,4.0,10.0,1.0,6.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,2.0,2.0,4.0,0
14176,c_c008139,전남 장성군 북하면 쌍웅리,0.0,1,0,5.0,5.0,5.0,5.0,10.0,1.0,6.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,2.0,2.0,4.0,0
14178,c_c008139,전북 정읍시 내장동 산 231,0.0,1,1,3.0,3.0,3.0,3.0,10.0,1.0,6.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,2.0,2.0,4.0,0
14181,c_c008139,전북 순창군 복흥면 서마리,0.0,13,0,4.0,4.0,4.0,4.0,10.0,1.0,6.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,2.0,2.0,4.0,0
14182,c_c008141,전남 순천시 덕암동 169,0.0,4,1,5.0,5.0,5.0,5.0,3.0,2.0,1.0,7.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0,2.0,6.0,11;4;5;6;7;
14183,c_c008141,전남 고흥군 영남면 남열리 173,0.0,5,0,4.0,5.0,5.0,4.6667,3.0,2.0,1.0,7.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0,2.0,6.0,11;4;5;6;7;
14184,c_c008141,전남 여수시 화장동 945-1,0.0,2,1,4.0,3.0,3.0,3.3333,3.0,2.0,1.0,7.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0,2.0,6.0,11;4;5;6;7;
14185,c_c008141,전남 여수시 화장동 945-1,0.0,2,1,5.0,5.0,4.0,4.6667,3.0,2.0,1.0,7.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0,2.0,6.0,11;4;5;6;7;
14186,c_c008143,충북 단양군 가곡면 사평리 218-6,0.0,11,0,4.0,4.0,4.0,4.0,4.0,7.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,6.0,3.0,28;5;
14187,c_c008143,충북 단양군 단양읍 별곡리 564,0.0,11,0,3.0,3.0,2.0,2.6667,4.0,7.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,6.0,3.0,28;5;
14188,c_c008143,충북 단양군 가곡면 사평리 218-6,0.0,5,0,4.0,5.0,5.0,4.6667,4.0,7.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,6.0,3.0,28;5;
14189,c_c008143,충북 단양군 단양읍 별곡리 611,11.0,11,0,4.0,4.0,4.0,4.0,4.0,7.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,6.0,3.0,28;5;
14190,c_c008143,충북 단양군 단양읍 도전리 108,0.0,11,0,4.0,3.0,3.0,3.3333,4.0,7.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,6.0,3.0,28;5;
14191,c_c008143,충북 단양군 단양읍 도전리 615,0.0,4,0,4.0,4.0,4.0,4.0,4.0,7.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,6.0,3.0,28;5;
14192,c_c008145,충북 단양군 단양읍 상진리 567,0.0,11,0,5.0,5.0,5.0,5.0,1.0,3.0,1.0,7.0,1.0,1.0,1.0,1.0,7.0,7.0,1.0,1.0,1.0,0
14193,c_c008145,충북 단양군 단양읍 별곡리 569,0.0,6,0,5.0,5.0,5.0,5.0,1.0,3.0,1.0,7.0,1.0,1.0,1.0,1.0,7.0,7.0,1.0,1.0,1.0,0
14194,c_c008145,충북 단양군 가곡면 사평리 246-33,0.0,11,0,5.0,5.0,5.0,5.0,1.0,3.0,1.0,7.0,1.0,1.0,1.0,1.0,7.0,7.0,1.0,1.0,1.0,0
14195,c_c008149,광주 서구 화정동 12-13,0.0,4,1,4.0,4.0,4.0,4.0,4.0,2.0,5.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,1.0,6.0,22;3;
14196,c_c008149,전남 함평군 함평읍 석성리 523-1,0.0,1,0,2.0,1.0,2.0,1.6667,4.0,2.0,5.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,1.0,6.0,22;3;
14197,c_c008149,광주 서구 쌍촌동 1268,0.0,2,0,4.0,3.0,4.0,3.6667,4.0,2.0,5.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,1.0,6.0,22;3;
14198,c_c008149,전남 함평군 함평읍 기각리 910-19,0.0,11,0,4.0,3.0,4.0,3.6667,4.0,2.0,5.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,1.0,6.0,22;3;
14199,c_c008149,광주 서구 광천동 49-1,0.0,11,1,4.0,3.0,3.0,3.3333,4.0,2.0,5.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,1.0,6.0,22;3;
14200,c_c008151,전남 순천시 해룡면 상내리,0.0,1,0,5.0,5.0,5.0,5.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;10;2;23;
14201,c_c008151,전남 순천시 오천동 600,0.0,1,0,5.0,5.0,5.0,5.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;10;2;23;
14202,c_c008151,전남 순천시 덕월동 24-2,0.0,11,0,5.0,5.0,4.0,4.6667,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;10;2;23;
14203,c_c008151,전남 순천시 연향동 1487-5,0.0,11,0,5.0,2.0,5.0,4.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;10;2;23;
14204,c_c008151,전남 순천시 낙안면 남내리 438-1,0.0,7,0,5.0,5.0,5.0,5.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;10;2;23;
14205,c_c008151,전남 순천시 송광면 신평리 12,0.0,2,0,5.0,5.0,5.0,5.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;10;2;23;
14206,c_c008157,전남 담양군 담양읍 천변리 401-1,0.0,2,0,4.0,4.0,3.0,3.6667,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;2;3;6;9;
14207,c_c008157,전남 장성군 북하면 약수리 595,0.0,2,0,4.0,3.0,3.0,3.3333,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;2;3;6;9;
14208,c_c008157,전북 순창군 순창읍 교성리 394-21,0.0,11,0,5.0,4.0,5.0,4.6667,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;2;3;6;9;
14209,c_c008157,전북 순창군 순창읍 백산리 580,0.0,6,0,5.0,4.0,4.0,4.3333,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;2;3;6;9;
14211,c_c008157,전북 순창군 팔덕면 청계리 1038,0.0,2,0,5.0,4.0,5.0,4.6667,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;2;3;6;9;
14212,c_c008157,전북 순창군 순창읍 백산리 260-10,0.0,11,0,4.0,5.0,5.0,4.6667,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;2;3;6;9;
14213,c_c008157,전북 순창군 순창읍 백산리 263,0.0,2,0,4.0,4.0,4.0,4.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;2;3;6;9;
14214,c_c008157,전북 순창군 순창읍 교성리 408-9,0.0,11,0,4.0,4.0,4.0,4.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;2;3;6;9;
14215,c_c008159,충남 보령시 청라면 장현리 526,0.0,8,0,4.0,3.0,3.0,3.3333,5.0,2.0,3.0,1.0,4.0,1.0,4.0,4.0,3.0,1.0,4.0,3.0,2.0,21;25;27;28;
14216,c_c008159,충남 홍성군 서부면 남당리 117-5,0.0,11,0,4.0,3.0,3.0,3.3333,5.0,2.0,3.0,1.0,4.0,1.0,4.0,4.0,3.0,1.0,4.0,3.0,2.0,21;25;27;28;
14218,c_c008159,충남 보령시 청라면 장현리 688,0.0,2,0,4.0,3.0,3.0,3.3333,5.0,2.0,3.0,1.0,4.0,1.0,4.0,4.0,3.0,1.0,4.0,3.0,2.0,21;25;27;28;
14220,c_c008160,서울 도봉구 창동 578-135,0.0,11,1,5.0,5.0,5.0,5.0,5.0,3.0,2.0,6.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,2.0,3.0,1;13;21;23;8;
14221,c_c008160,충남 공주시 사곡면 운암리 611-3,0.0,2,0,3.0,3.0,4.0,3.3333,5.0,3.0,2.0,6.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,2.0,3.0,1;13;21;23;8;
14222,c_c008160,충남 공주시 웅진동 319-3,0.0,13,0,3.0,2.0,2.0,2.3333,5.0,3.0,2.0,6.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,2.0,3.0,1;13;21;23;8;
14223,c_c008160,충남 공주시 금성동 65-3,0.0,8,0,4.0,3.0,3.0,3.3333,5.0,3.0,2.0,6.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,2.0,3.0,1;13;21;23;8;
14224,c_c008160,충남 공주시 금성동 184-4,0.0,7,0,4.0,4.0,5.0,4.3333,5.0,3.0,2.0,6.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,2.0,3.0,1;13;21;23;8;
14225,c_c008160,충남 공주시 금성동 184-6,0.0,11,0,4.0,4.0,4.0,4.0,5.0,3.0,2.0,6.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,2.0,3.0,1;13;21;23;8;
14226,c_c008160,충남 공주시 사곡면 운암리 567,0.0,2,1,5.0,5.0,5.0,5.0,5.0,3.0,2.0,6.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,2.0,3.0,1;13;21;23;8;
14230,c_c008166,세종특별자치시 연서면 용암리 204-6,0.0,11,0,5.0,5.0,5.0,5.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2;3;4;6;7;
14231,c_c008166,세종특별자치시 나성동 792,0.0,4,0,4.0,4.0,4.0,4.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2;3;4;6;7;
14232,c_c008166,세종특별자치시 연기면 세종리 114-380,0.0,1,0,4.0,4.0,4.0,4.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2;3;4;6;7;
14233,c_c008166,세종특별자치시 연서면 용암리 57,0.0,1,0,5.0,5.0,5.0,5.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2;3;4;6;7;
14234,c_c008166,세종특별자치시 나성동 796,0.0,4,0,4.0,2.0,2.0,2.6667,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2;3;4;6;7;
14235,c_c008166,세종특별자치시 보람동 664-2,0.0,4,0,5.0,5.0,5.0,5.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2;3;4;6;7;
14236,c_c008166,세종특별자치시 어진동 556,0.0,2,0,4.0,4.0,4.0,4.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2;3;4;6;7;
14237,c_c008168,충남 보령시 신흑동 2267-3,0.0,1,1,5.0,5.0,4.0,4.6667,5.0,3.0,1.0,2.0,5.0,2.0,6.0,4.0,5.0,2.0,5.0,5.0,5.0,22;
14238,c_c008169,광주 남구 방림동 510-96,0.0,1,0,4.0,2.0,3.0,3.0,2.0,1.0,7.0,3.0,2.0,6.0,3.0,2.0,2.0,2.0,5.0,6.0,5.0,1;22;3;4;6;
14239,c_c008169,광주 남구 양림동 499-1,0.0,11,0,5.0,5.0,5.0,5.0,2.0,1.0,7.0,3.0,2.0,6.0,3.0,2.0,2.0,2.0,5.0,6.0,5.0,1;22;3;4;6;
14240,c_c008169,광주 남구 양림동 67-1,0.0,2,0,5.0,3.0,5.0,4.3333,2.0,1.0,7.0,3.0,2.0,6.0,3.0,2.0,2.0,2.0,5.0,6.0,5.0,1;22;3;4;6;
14241,c_c008169,광주 남구 양림동 201-64,0.0,7,0,4.0,3.0,5.0,4.0,2.0,1.0,7.0,3.0,2.0,6.0,3.0,2.0,2.0,2.0,5.0,6.0,5.0,1;22;3;4;6;
14242,c_c008169,광주 동구 충장로3가 43,0.0,4,0,4.0,4.0,5.0,4.3333,2.0,1.0,7.0,3.0,2.0,6.0,3.0,2.0,2.0,2.0,5.0,6.0,5.0,1;22;3;4;6;
14244,c_c008171,충남 논산시 가야곡면 종연리 155,0.0,1,0,4.0,4.0,5.0,4.3333,3.0,4.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,6.0,2.0,2.0,3.0,2;3;12;22;9;
14246,c_c008171,충남 논산시 연산면 임리 74,0.0,2,0,3.0,3.0,4.0,3.3333,3.0,4.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,6.0,2.0,2.0,3.0,2;3;12;22;9;
14247,c_c008171,충남 논산시 취암동 1058-9,0.0,11,0,5.0,5.0,5.0,5.0,3.0,4.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,6.0,2.0,2.0,3.0,2;3;12;22;9;
14248,c_c008191,전남 담양군 담양읍 학동리 586-1,0.0,6,0,3.0,2.0,2.0,2.3333,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;11;2;4;6;
14249,c_c008191,전남 담양군 담양읍 학동리 59-14,0.0,1,0,5.0,5.0,5.0,5.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;11;2;4;6;
14250,c_c008191,전남 담양군 담양읍 향교리 산 44,0.0,2,0,4.0,4.0,4.0,4.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;11;2;4;6;
14251,c_c008191,전남 담양군 용면 월계리 산 90-9,0.0,1,0,4.0,4.0,4.0,4.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;11;2;4;6;
14252,c_c008191,전남 담양군 봉산면 양지리 2-2,0.0,11,0,4.0,4.0,4.0,4.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;11;2;4;6;
14253,c_c008191,전남 담양군 금성면 대성리 20,0.0,3,0,4.0,4.0,4.0,4.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;11;2;4;6;
14254,c_c008191,전남 담양군 고서면 동운리 603-26,0.0,11,0,4.0,4.0,4.0,4.0,3.97584475505496,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1;11;2;4;6;
